timestamp,open,high,low,close,volume,log_return,volatility,trend_slope,volume_zscore,price_dist_ma
2015-09-26,235.88,236.2,233.5,234.69,4167.95246947,-0.005100100306435366,0.013630582874570857,-0.020263051216177635,-1.273117064793887,-0.015131613733855217
2015-09-27,234.67,235.03,233.2,233.58,3302.85450184,-0.004740863514679544,0.012649265518848905,-0.018525451463232902,-1.6251081053133525,-0.017444379477299553
2015-09-28,233.53,240.52,233.53,239.99,8114.32217801,0.02707262495682563,0.014109900350172427,-0.016240383650498232,0.971553509760255,0.011872286277343928
2015-09-29,239.96,241.05,236.65,236.89,6984.74661537,-0.01300135743720959,0.014094390100416328,-0.014652866120899936,0.3914293443497562,0.001187613319865288
2015-09-30,236.88,238.75,236.26,237.14,5479.4328461,0.001054785659889,0.013260552749233278,-0.013940791481569317,-0.427337510617018,0.005205330801315661
2015-10-01,237.1,239.86,236.9,238.34,5676.93891488,0.005047541632735726,0.013310798084110367,-0.01255970085833267,-0.31130016571831176,0.01274751423472423
2015-10-02,238.34,239.4,236.97,238.28,5907.54929183,-0.0002517729021734653,0.013113662667029293,-0.012413324350268184,-0.18203360748251304,0.014768397894147068
2015-10-03,238.31,240.62,237.73,239.92,4332.27031897,0.006859081680266896,0.012534925712111672,-0.012322482833035695,-1.0199616170529924,0.024042286561109627
2015-10-04,239.93,240.28,239.07,239.87,3794.12085585,-0.00020842451981488167,0.011160055048254673,-0.011861334939021034,-1.246321962823015,0.025807042047525663
2015-10-05,239.87,240.98,237.5,240.95,7487.56172347,0.0044923331654029425,0.011172195063122385,-0.01045785675614563,0.7575046021964829,0.032036609351763674
2015-10-06,240.93,248.0,240.31,246.64,9578.72146391,0.023340340491553254,0.012056450793099947,-0.008930064263880605,1.6990769818461133,0.05737448393831688
2015-10-07,246.7,247.96,240.2,244.0,8822.05479471,-0.010761558284693001,0.012351265353397598,-0.004771131190275075,1.2527850355763344,0.04408610800642879
2015-10-08,244.0,245.38,242.2,242.94,5622.45156751,-0.0043537260210771474,0.012088121834587708,-0.001187987480834051,-0.2728160933441172,0.03816431148860816
2015-10-09,242.94,244.88,241.1,244.35,4935.02552161,0.005787124444039059,0.012117513017905769,0.0014928368597475544,-0.6207961152638692,0.04340585434592306
2015-10-10,244.44,246.1,243.8,246.07,3688.53341368,0.007014424584244924,0.012082202048921941,0.00417574111940578,-1.2444227798446081,0.04956549259669676
2015-10-11,246.06,250.0,245.63,249.02,4323.26612441,0.011917166223857738,0.01217953770961536,0.0066003199225916995,-0.9607521898516758,0.06053146672072529
2015-10-12,249.01,249.14,245.89,246.39,5402.18608546,-0.010617568104055938,0.011272890419579823,0.006179874667446677,-0.3649469732306686,0.04779749470976884
2015-10-13,246.43,251.5,244.86,250.99,6502.18526608,0.01849745128046389,0.011346323342575366,0.008212861362933243,0.2699204817546544,0.06375584347332243
2015-10-14,250.98,255.0,250.25,253.27,7587.52667361,0.009043015656383388,0.011232824804882947,0.00994682456672876,0.8104534658590691,0.07073795393379001
2015-10-15,253.25,256.77,253.18,254.99,6678.9212441,0.0067682153461388105,0.010558201938661851,0.011185087899101342,0.4309729499179357,0.07544704501955714
2015-10-16,254.98,267.6,254.86,263.43,9215.97339011,0.032563349336817426,0.012269571918654522,0.012811220328436668,1.6742503605568184,0.10752814751906642
2015-10-17,263.45,274.81,263.05,272.87,11034.22730695,0.03520781325406445,0.013643982744918407,0.014789651768641488,2.194979914314803,0.14324427141901883
2015-10-18,272.88,273.5,262.94,265.0,5660.0181334,-0.029265665307856112,0.015621438490500687,0.014292625336197535,-0.42861794202033676,0.1070810575506688
2015-10-19,265.0,268.23,262.05,265.17,5364.33182456,0.0006413037547440467,0.014887068341051954,0.014769842863200352,-0.5163204958585195,0.10448934913559357
2015-10-20,265.09,272.95,264.38,271.14,4648.36685323,0.022264162910276872,0.014772997910987783,0.015734048011636883,-0.8099973378953351,0.12556851297430036
2015-10-21,271.16,272.85,265.0,268.77,6195.06646892,-0.008779297373646609,0.015104076837011714,0.0159228738126938,-0.05626436090766177,0.11198638326604676
2015-10-22,268.77,280.0,268.75,275.84,8695.88388281,0.02596499219773155,0.0157179903019369,0.0162377380265435,1.0905807279470885,0.1369219355370537
2015-10-23,275.76,281.17,275.4,278.76,7072.89470388,0.010530209094989935,0.015646634745351887,0.01757437506720705,0.2750290471203506,0.14409920451532557
2015-10-24,278.76,284.49,278.75,284.29,5508.01672516,0.01964364735615886,0.015868747023049298,0.01889760947937179,-0.5242425407214433,0.1617510161081648
2015-10-25,284.29,295.93,283.28,284.97,10695.70837063,0.0023890676437239014,0.015810926261035353,0.01951992654079946,1.8125996472236154,0.15988854129271585
2015-10-26,284.97,287.68,282.04,287.1,7477.92421946,0.007446675556817434,0.015789376872292055,0.019874000217352798,0.2797011002360373,0.16421658077984286
2015-10-27,287.1,297.99,286.89,295.61,11123.68178775,0.029210430874147163,0.016116692759091774,0.020467552937224576,1.8725579034543212,0.19346956836298349
2015-10-28,295.68,308.93,295.65,304.09,16047.51077092,0.028282692221702082,0.01602029977057045,0.021047167286890538,2.952340472565558,0.22179159672238896
2015-10-29,304.1,320.99,301.8,316.08,12247.98107552,0.03867163588026755,0.016761963156096432,0.022868191053014925,1.4819898020449151,0.2621228964618391
2015-10-30,316.07,336.97,315.9,329.11,16830.20005473,0.040396695285458924,0.017738584712320496,0.02600467002580799,2.371354210048878,0.3047132374220506
2015-10-31,329.11,334.28,306.29,314.85,15213.75033133,-0.04429570645384236,0.021835628408989623,0.02807122644112174,1.705526697320125,0.2409055437755689
2015-11-01,314.84,332.0,311.44,329.46,10727.71808575,0.04535861558408452,0.023035852092237463,0.030892242586816568,0.4575665781433546,0.2890417755018677
2015-11-02,329.45,371.82,326.07,365.21,19750.03524771,0.10301758008338792,0.02955382618059142,0.03633519570377092,2.354951265482197,0.4140463772829523
2015-11-03,365.14,422.3,362.07,404.1,40167.75664017,0.10118984148220396,0.03459822022538665,0.043171943509231474,3.6854317289911633,0.5439291985628201
2015-11-04,404.06,499.99,368.15,410.0,50604.1189154,0.014494787613925338,0.03451113432191527,0.04928260971164167,3.2249300557169422,0.545287476236494
2015-11-05,410.0,450.0,366.66,387.21,27228.23311929,-0.05718997818314752,0.0385905587351597,0.05492706140370469,1.0894083021575425,0.44227116083440976
2015-11-06,387.21,395.0,351.0,374.09,20036.22910475,-0.034470771339016555,0.04022776521720656,0.057880314382459254,0.4370256434250015,0.3789435115674373
2015-11-07,374.26,392.0,371.43,384.81,8396.12456558,0.028253295803679693,0.04009619935439763,0.05845618793473019,-0.5349826426118285,0.4028391443195241
2015-11-08,384.8,389.0,363.58,373.83,7459.03455998,-0.02894855735698321,0.040078209437584514,0.055542043900449985,-0.6244231731931826,0.3489483161149941
2015-11-09,373.84,386.96,360.8,379.53,11225.64567597,0.015132496471802035,0.039918029359163505,0.05266487856014599,-0.3338166791311652,0.35511195660556805
2015-11-10,379.55,382.23,322.0,337.14,16694.82226273,-0.11843537074252598,0.049629760971006444,0.04887883702590493,0.08856425996101445,0.1943908904046986
2015-11-11,337.14,341.75,293.32,313.2,18099.03829411,-0.07365631023551376,0.05279968435846112,0.04445245956609863,0.16496524468114704,0.10317504485611166
2015-11-12,313.2,344.99,312.24,336.49,15784.26817585,0.07172646684453468,0.054525301484448084,0.040989761998990334,-0.07285149788839446,0.17640519046094083
2015-11-13,336.49,343.0,325.0,338.07,10203.5664044,0.004684543671185055,0.05453450794161541,0.038048737817975214,-0.5970612474359508,0.17349396921222798
2015-11-14,338.08,339.57,329.4,334.71,6008.71016419,-0.00998848935916965,0.054633655066727536,0.034447475184855116,-0.9847289301828585,0.15391457357114682
2015-11-15,334.67,336.46,319.89,322.93,6329.30282708,-0.0358289038035922,0.055452432299153004,0.032759528163010226,-0.9226765508800905,0.10657040958148194
2015-11-16,322.94,334.1,316.12,332.89,7295.39651482,0.03037652360942613,0.05570843782820144,0.033721808017131684,-0.834152992517329,0.13298876370841875
2015-11-17,332.85,340.72,330.1,336.49,7262.45698749,0.01075632588215077,0.05548644692353123,0.03284374621719069,-0.8113481730180369,0.13776763693685581
2015-11-18,336.49,338.0,330.0,335.49,5204.31011673,-0.002976281252976007,0.055282430607332476,0.03234405198479914,-0.9271750328956273,0.12687249469128145
2015-11-19,335.5,336.38,324.9,326.41,6720.69593055,-0.027437889832663823,0.0551320595651466,0.03151351972199296,-0.7622291113804304,0.08983810523560361
2015-11-20,326.53,327.04,311.23,322.39,9324.44081425,-0.012392267093845262,0.054470880263238416,0.031059398202163347,-0.5042960455731516,0.07040807585524078
2015-11-21,322.39,328.0,316.33,327.0,5125.95880902,0.014198178115555776,0.05363441581467624,0.030178380808466975,-0.8078352511403711,0.0793553970740557
2015-11-22,326.99,327.0,321.0,323.71,3426.17860154,-0.010112117640250462,0.05274057739304292,0.029177926064817356,-0.9041046762164174,0.06261801031006331
2015-11-23,323.72,326.0,322.0,323.0,4797.36462208,-0.0021957300343464566,0.047074413204069944,0.028009415697835806,-0.7259474603385621,0.05453203916460159
2015-11-24,323.01,323.17,318.0,321.0,5234.70261933,-0.006211200092640636,0.04019554090346013,0.027264873432110735,-0.6315418559934717,0.04255305328387964
2015-11-25,320.96,330.06,316.26,328.98,7870.71416224,0.024555835513996305,0.040572340945265996,0.027009337582152997,-0.34520248975370094,0.06278638827077698
2015-11-26,328.99,368.18,328.98,352.57,14023.74766101,0.0692522254538867,0.04262473034786337,0.02809478621900313,0.9702847342683715,0.13106088166094665
2015-11-27,352.56,364.46,347.96,358.19,7234.83070596,0.01581438777441485,0.04226560392880547,0.02989224931310368,-0.3644276929414954,0.1406554716687917
2015-11-28,358.2,359.63,351.09,357.24,5553.33149499,-0.0026557470566283842,0.04169117531056201,0.03156074225604599,-0.7264969618877231,0.1295090726858249
2015-11-29,357.24,373.63,354.26,372.24,5537.92313905,0.04113098272070783,0.042355125155847474,0.03420425944095781,-0.7006297654505909,0.1676198171657427
2015-11-30,372.25,382.87,367.5,376.86,11425.77472777,0.012334958157951366,0.04230885426271166,0.03676384556595869,0.6785921901044131,0.17270642944094944
2015-12-01,376.88,378.94,354.6,362.68,9267.09208586,-0.038352862916489025,0.03390666763671401,0.03697669030075532,0.28360825681301566,0.12047206388927507
2015-12-02,362.68,363.06,347.55,360.0,8966.98824159,-0.007416871327699751,0.029114772226555678,0.03634631743432542,0.39372880025443063,0.10475128979713098
2015-12-03,360.0,369.99,356.52,361.77,7242.50437252,0.00490461933345519,0.02500640280145303,0.03583822711708998,-0.03732794151357395,0.10283896362341587
2015-12-04,361.89,364.85,355.43,363.98,5864.70564891,0.006090270288650026,0.025011754997805707,0.03456111927077795,-0.5195275844719088,0.10225156337537679
2015-12-05,363.98,390.0,363.97,387.99,8731.85230085,0.06388064502300184,0.02802977567988872,0.03410516545829317,0.6025859453261783,0.1661640209890888
2015-12-06,388.03,401.01,375.22,387.55,9639.70483496,-0.001134693367742236,0.026349139894293962,0.03377554255256253,0.8936621359139242,0.15686636230827625
2015-12-07,387.53,397.57,383.0,394.73,7578.14034278,0.01835711414688356,0.025982416671909665,0.03474346730869957,0.059486082744760416,0.16924332868080752
2015-12-08,394.73,418.94,386.69,418.94,8264.82457202,0.059525724703215946,0.02830606160724124,0.037087525809449434,0.3155507972076751,0.22975385549291422
2015-12-09,417.84,425.0,401.0,418.39,13828.50629405,-0.0013136996861440391,0.02826897281615442,0.03899657407073261,2.1268171447333675,0.21761344389124115
2015-12-10,418.39,419.5,408.0,415.68,7117.83823664,-0.006498278409241359,0.02721289510120748,0.03995579319757736,-0.2834421909220361,0.19947021090569103
2015-12-11,415.68,453.13,415.67,452.95,13643.56244614,0.08586601063306201,0.031070969048583804,0.04311798619346994,1.8172468659720187,0.29379094600554345
2015-12-12,452.95,469.34,403.0,436.87,29525.37096438,-0.03614607611403183,0.0331078917639894,0.044338773936511894,3.677497649139848,0.2366903000475009
2015-12-13,436.9,443.83,419.42,433.83,6721.48859993,-0.006982915706454436,0.03300178857230344,0.04372906305210802,-0.5040868459360335,0.21777457401890027
2015-12-14,433.38,450.0,429.12,444.01,165542.81103878,0.023194332406308617,0.03284569039090993,0.043998119239126735,4.312882990915168,0.23532046662901424
2015-12-15,444.03,464.95,443.76,464.27,11008.16685662,0.04461919484071065,0.033064836846550434,0.045235946314375254,-0.18498249614732398,0.27907796846261584
2015-12-16,464.5,464.73,440.0,453.97,35979.12462,-0.022435162978968602,0.03414116030296626,0.0438204444425021,0.5007861674981726,0.23988227441118104
2015-12-17,453.96,456.33,446.01,455.5,6291.40394102,0.003364600137151875,0.03189190469947309,0.04309801667426043,-0.34800903812405426,0.23385625723586945
2015-12-18,455.5,465.1,453.28,463.17,5045.11002465,0.01669844062193199,0.031897500812231055,0.0426256135289173,-0.3805952780194832,0.24471392299473063
2015-12-19,463.14,465.6,451.58,461.29,6991.38436346,-0.004067244860036377,0.03193192601271035,0.04089144535657057,-0.32661505223857357,0.23091677402621252
2015-12-20,461.29,461.3,430.0,442.22,8376.43335291,-0.04221941665789864,0.033303148857712184,0.037975555830019984,-0.2908963459715358,0.17206280615509223
2015-12-21,442.36,444.44,424.66,436.81,6845.94120366,-0.012309177862479311,0.033583302063615705,0.03507203629697485,-0.32828868533365446,0.15117344265716806
2015-12-22,436.85,442.0,432.58,433.92,6659.30196893,-0.006638132629554532,0.03212171945984448,0.03060223968270723,-0.3297274067620348,0.13943056831305356
2015-12-23,433.94,445.11,428.29,442.43,7571.53072722,0.019422074531924155,0.03198874448687869,0.024840377747332033,-0.3013225361923216,0.15944300193611746
2015-12-24,442.43,460.0,442.42,455.74,6860.23753086,0.029640211620059406,0.032253091333332456,0.020261268402460425,-0.3212500258668782,0.1914671563532018
2015-12-25,455.74,458.99,450.01,455.84,3482.66051175,0.0002193992856382646,0.032323106626550635,0.01712845665186499,-0.41480215837558043,0.18746740482208032
2015-12-26,455.82,458.29,410.0,419.41,13505.23264845,-0.08329290897995686,0.03596910212042169,0.013863946928938041,-0.13298189756310042,0.08999324812842184
2015-12-27,419.41,429.85,410.02,424.72,5568.9768396,0.012581166505774986,0.036001282896763936,0.012341394946423629,-0.35556083147433865,0.10150827168600901
2015-12-28,424.73,429.9,418.0,421.94,6929.61799486,-0.006567004442738908,0.03592757023980348,0.01281669859932633,-0.31542506296334316,0.0915743827459121
2015-12-29,421.94,433.9,419.31,433.89,6387.09713856,0.027927921921073084,0.03406282684516896,0.013225505366202341,-0.3281926249527156,0.11934118584278108
2015-12-30,433.89,434.99,422.35,427.95,4884.61572961,-0.01378467942613162,0.034225760926953695,0.014302881529146386,-0.3580526634111707,0.09886864931209981
2015-12-31,427.9,434.0,419.04,430.35,6480.69357368,0.005592464767864905,0.034193658723195255,0.017884116195196902,-0.3113544620453795,0.09842287557843644
2016-01-01,430.35,437.15,427.92,435.66,3863.27745054,0.01226329152472695,0.028413635739279967,0.020803895854559797,-0.37175776458447723,0.10637515478484515
2016-01-02,435.67,437.56,432.41,435.4,3276.70962113,-0.0005969738197634091,0.027305769387370303,0.023189182222738865,-0.35286917386016753,0.10027570068659827
2016-01-03,435.4,435.75,425.02,431.91,3904.33531811,-0.008047915594073416,0.027320059290525472,0.025230408662611364,-0.3307233791795251,0.0861206599557919
2016-01-04,431.9,435.79,431.37,433.85,5894.44572317,0.004481619033125133,0.026819061572856136,0.026096237534429,-0.29156571209263643,0.08494668669260445
2016-01-05,433.84,435.64,430.0,433.34,5150.10947569,-0.0011762129609377808,0.02469303986032918,0.025134713344732825,-0.3600974182971091,0.07825417078885183
2016-01-06,433.32,433.46,428.15,430.87,5476.95995944,-0.0057162188024504875,0.024311242207855813,0.024779953340697013,-0.31671315265115985,0.0670962756762379
2016-01-07,430.66,460.15,430.64,459.07,13907.20172902,0.0633962834032843,0.028244887079768462,0.025921502445787007,2.6831754705353936,0.1300195741731192
2016-01-08,459.07,464.4,447.53,454.44,8347.0950396,-0.010136812177691037,0.028075835374044324,0.027267421409739773,0.6034304143663928,0.11161609959829782
2016-01-09,454.41,456.0,447.66,450.38,4247.63965095,-0.008974220835510215,0.028123838382672493,0.027927656367746845,-0.8218870558698496,0.09482947225125797
2016-01-10,450.39,451.39,442.96,449.99,3954.32239952,-0.0008663105709676243,0.026504821305202104,0.02885099139791294,-0.8446989166745277,0.08737940090346315
2016-01-11,449.99,452.65,445.88,449.19,5597.63718315,-0.0017793994774887927,0.026342944376492358,0.03017105755544633,-0.24232661932500532,0.07890341389741155
2016-01-12,449.26,449.44,431.83,434.01,6596.94545292,-0.03437838550812872,0.02743539206075445,0.029410387433474235,0.11190314744949748,0.03691326157612919
2016-01-13,434.01,437.5,425.0,432.77,9009.15070912,-0.002861166261138258,0.027075615665602404,0.028481327011965596,0.9240653323881485,0.028458037761855452
2016-01-14,432.7,435.27,428.0,430.03,5673.63296245,-0.00635143535263655,0.02615933976625056,0.027070877166427063,-0.21481138701925603,0.01706179520169516
2016-01-15,430.04,430.29,357.3,357.53,28641.67358553,-0.18463569899861304,0.047501058834029726,0.021482793713727934,3.7765597031613387,-0.15460593518511526
2016-01-16,357.59,391.0,350.92,388.7,17985.23878449,0.08358856316095677,0.048842129219220064,0.016967105160634943,1.7374510775306187,-0.08222741776526273
2016-01-17,388.7,391.0,372.0,378.46,8278.40179348,-0.02669745088227311,0.04894262790404847,0.012714241167232652,0.07556436205387561,-0.10729996806225656
2016-01-18,378.47,386.1,370.1,384.89,8711.45975604,0.016847192202062777,0.04918300881771003,0.008033421750162782,0.1346191291349288,-0.09267454151646332
2016-01-19,384.79,385.5,370.0,375.27,8133.36701034,-0.025311812283207526,0.04880528089640913,0.0031944663826616185,0.02253362990746099,-0.11528605208748362
2016-01-20,375.28,425.1,369.0,418.54,13874.69165931,0.10912669791776401,0.0549260343956091,0.005579745687747721,0.9113922061076357,-0.01586735771178226
2016-01-21,418.89,424.78,403.21,409.38,8739.16341887,-0.022128644757136287,0.05509105787989586,0.006452160784168403,0.034034908128059066,-0.03963584139657942
2016-01-22,409.02,413.99,373.86,382.9,13430.10303924,-0.06686996157213852,0.05672169636041845,0.0064415521595580245,0.7459892622965015,-0.10264486578810705
2016-01-23,382.93,398.72,382.55,387.5,6310.0300222,0.011941990310152927,0.05684889625805009,0.0069433909967207535,-0.48400185922406924,-0.09286446013847448
2016-01-24,387.5,406.93,387.49,403.05,3550.83177183,0.03934477493620824,0.057679408203018846,0.007717500643320081,-0.9509662998499351,-0.057126815916906486
2016-01-25,403.04,403.04,386.41,391.4,6491.99981186,-0.029330568767634152,0.057922940244351795,0.005283161851211565,-0.454728877061675,-0.08454509094906523
2016-01-26,391.4,397.0,387.78,391.54,6981.00990035,0.00035762638642075693,0.057928841777928564,0.0028244384808572757,-0.3892115279171021,-0.08408096505312955
2016-01-27,391.7,397.18,390.7,394.79,6324.16419027,0.00826629660948982,0.057998464791309025,0.0007067912380367912,-0.5117635104810061,-0.0754336883214573
2016-01-28,394.6,395.0,377.12,379.61,9103.71549887,-0.039209568049603856,0.05631998949964136,-0.0022152639711550356,0.010045008435235233,-0.10936628247172968
2016-01-29,379.63,385.05,363.25,378.68,12105.31043689,-0.0024528886475921044,0.056337536144030136,-0.004666208835760512,0.5047843798071995,-0.11000304123815526
2016-01-30,378.68,382.04,375.0,378.46,4154.2964224,-0.0005811342847862029,0.056365142418994894,-0.008377932936913444,-0.8875969596498258,-0.10739471333138983
2016-01-31,378.46,382.5,365.0,367.95,5506.77681302,-0.028163327603296314,0.056500099101617886,-0.011515880595263251,-0.6709045943466926,-0.12935229205492266
2016-02-01,367.89,379.0,366.26,371.33,7931.22922922,0.009144095745538915,0.05662569495948692,-0.01337031144391188,-0.2637394473251571,-0.11874795902093763
2016-02-02,371.33,374.41,371.17,372.93,6856.21815799,0.004299579353586853,0.05638969593689146,-0.01495387012769289,-0.4586617911437425,-0.11195471404813212
2016-02-03,372.93,373.01,365.63,368.87,7147.95657328,-0.010946456027707548,0.05638602951216144,-0.017816134847458337,-0.3890788969253466,-0.11761356894895382
2016-02-04,368.87,390.63,368.74,387.99,8887.7572324,0.05053528765123637,0.05779819100262311,-0.017464121951289626,-0.10732694037929502,-0.06893691933042356
2016-02-05,387.99,389.36,382.99,384.5,7443.92933224,-0.009035777149564014,0.04065466785868198,-0.01762400517027316,-0.3029226815215632,-0.07415701333888124
2016-02-06,384.44,384.54,370.05,375.44,6276.66473729,-0.02384511745953641,0.036627902226587614,-0.018918969895725387,-0.6219946266563288,-0.09213706157479301
2016-02-07,375.44,379.81,373.24,377.49,4164.50911131,0.005445406785824127,0.036198078195795756,-0.01961363218090541,-1.2894145359069984,-0.083465374468335
2016-02-08,377.47,379.35,370.5,371.14,7094.20857777,-0.0169647283557935,0.03615749379912048,-0.018496509885612043,-0.19956272817557175,-0.09576191694380491
2016-02-09,371.02,374.93,370.13,372.68,8424.5942075,0.004140792666031387,0.03576624061217785,-0.01846406219144267,0.2786345695769382,-0.08916361816237278
2016-02-10,372.76,383.34,371.87,378.44,9736.03682475,0.015337397254019305,0.02591364437433221,-0.017753584830198548,0.9426672904577237,-0.07257100061560659
2016-02-11,378.49,379.5,360.0,378.23,10413.06371586,-0.0005550636483318634,0.02561809831409874,-0.016652702960502364,1.1560981732862357,-0.07015975659883447
2016-02-12,378.23,382.05,377.46,382.05,6162.21762337,0.010049013905664098,0.021275748905233833,-0.01621436237802078,-0.49108044896921366,-0.0573532858781875
2016-02-13,382.05,396.0,381.99,391.0,5978.85647171,0.023156069891790036,0.021729159458119075,-0.015957496840332448,-0.5686551128698268,-0.032173905725322534
2016-02-14,391.0,406.92,391.0,406.59,7557.25485027,0.03909774671066851,0.02170709392781073,-0.013425907349697345,0.09730091997984644,0.0070545085993076835
2016-02-15,406.62,409.09,394.03,398.95,6568.48538284,-0.018969210941744266,0.02110659345342732,-0.011969454380963097,-0.41505315934543713,-0.010605456388768255
2016-02-16,398.94,407.5,390.0,407.42,5649.43557069,0.02100849863512156,0.021555869865214083,-0.009512180594436884,-0.8416852867627382,0.011128318144817136
2016-02-17,407.41,420.13,405.69,415.2,8707.1340027,0.01891573746226728,0.021836735929295838,-0.006788516159738787,0.6486670468252096,0.03139340951534935
2016-02-18,415.18,423.2,415.01,421.19,6518.6376118,0.014323706435894777,0.019762565287528417,-0.0039043105954619747,-0.40011286221310916,0.046624605207901
2016-02-19,421.18,422.0,416.0,420.72,5800.21753183,-0.0011165090064848195,0.01973967550740709,-0.0037475660957891105,-0.7337564700699696,0.045957282619288886
2016-02-20,420.72,444.03,420.09,437.46,9368.59512888,0.03901774376530512,0.021027889390366115,-0.0023765109239955867,1.3468299543655216,0.08747747783580409
2016-02-21,438.04,448.7,426.01,438.56,7111.14458641,0.002511359508081785,0.019478876684996902,-0.0014972649562452372,-0.13944374280353075,0.09004070254137365
2016-02-22,438.56,439.0,430.95,437.55,5131.79988328,-0.0023056475726354777,0.01961558041960726,-0.0002877401810527704,-1.2949832826510175,0.0872255286666747
2016-02-23,437.45,440.9,414.16,419.97,9159.03224463,-0.04100770482699652,0.02232588494264741,-0.0006420189731278131,1.1307697655276148,0.04426300598156807
2016-02-24,420.32,425.6,410.0,423.94,7232.28236528,0.0094086556297472,0.02200861370604109,-0.0006308759025306827,-0.043685899686500926,0.05462748469578664
2016-02-25,423.87,426.44,418.6,423.54,6049.81811526,-0.0009439751491550495,0.019609529219289802,-0.0010855223373220308,-0.6893257690604632,0.05401680593637876
2016-02-26,423.51,430.85,419.53,430.85,6782.03746528,0.017112041050340095,0.01955885225282693,-0.002651084133418358,-0.21879267547348275,0.07371648701198044
2016-02-27,430.84,434.97,430.14,433.12,5520.65526894,0.005254824180215201,0.018376942869007564,-0.003999067965195265,-0.9565963077462976,0.08052171995347802
2016-02-28,433.09,436.07,423.0,433.73,5149.93009024,0.0014073948219154098,0.018412976494199734,-0.00414071644581507,-1.2670651285894177,0.08294316452206987
2016-02-29,433.73,442.0,431.13,436.44,7578.8900694,0.00622868809899163,0.01760591548019597,-0.00435089598875073,0.2578966462052767,0.09044736725070063
2016-03-01,436.41,437.78,427.5,433.08,7580.23306278,-0.007728440344200531,0.017914303663114015,-0.004793492252896282,0.2883772834403859,0.08292416530221743
2016-03-02,433.03,435.36,418.36,420.39,7437.60843525,-0.02973961659246151,0.019513740770932545,-0.004066110706307201,0.28852484074778384,0.051909095276605505
2016-03-03,420.44,422.8,408.63,418.8,11833.72087093,-0.0037893728538542356,0.019572501614613314,-0.0037008714325277264,2.9116289489518454,0.04866370496793159
2016-03-04,418.76,422.21,405.5,407.35,8961.10957184,-0.027720712239731,0.020769803048436102,-0.00400740213751505,1.0447753929623356,0.02115304686399348
2016-03-05,407.38,408.83,381.09,396.08,14903.33778457,-0.028056555703483248,0.02129144632283071,-0.001392604335237709,3.1076466626901422,-0.009014148219538099
2016-03-06,396.13,409.27,385.01,403.24,7676.29322299,0.017915707132573205,0.01982867612592571,0.00014100930661422765,0.009826118340658713,0.008166538991573383
2016-03-07,403.24,418.74,395.0,412.21,9910.74424239,0.022001010044275234,0.019924974509627612,0.0025054374332019523,0.8850785291806476,0.02885670884660521
2016-03-08,412.21,416.33,407.4,411.18,7501.47649557,-0.0025018534042287343,0.019431783896351317,0.004509260810261138,-0.1720719691768975,0.02494077388786512
2016-03-09,411.18,414.0,408.75,412.8,5399.36136204,0.003932139341565578,0.018989417355609054,0.007496921067363273,-0.9871815121524277,0.027057286807240157
2016-03-10,412.64,416.52,410.71,415.98,7909.17586749,0.007673968015101054,0.018788165980249766,0.005451960292012005,0.042317262313839345,0.03510106904207256
